Position,Instructions,Size,Priority,Working Class
14,4400.178807,808,3,7
14,4320.614808,975,3,7
14,4312.718211,610,3,7
14,4258.127081,819,3,7
14,4126.929415,822,3,7
14,4451.400629,795,3,7
14,4137.748395,1116,1,48
14,4333.073663,685,1,48
14,4069.346022,928,1,48
14,3888.848092,612,1,48
14,4497.400437,1130,1,48
14,3708.398382,1215,1,48
14,4433.212703,637,1,48
14,3705.694082,1437,1,48
14,4361.978716,876,1,48
14,3978.705497,1287,1,48
14,4097.579051,437,1,48
14,4448.270669,1330,1,48
14,3716.928664,1011,1,48
14,4319.134581,1126,1,48
14,3541.853124,739,1,48
14,3864.058515,654,1,48
14,4053.193939,573,1,48
14,4146.787647,1319,1,48
14,3799.572921,1005,1,48
14,4063.637275,1416,1,48
14,3761.35347,982,1,48
14,4030.53363,1005,1,48
14,3551.750156,1042,1,48
14,4490.082781,1262,1,48
14,4320.285823,1063,1,48
14,3849.601083,770,1,48
14,4126.561271,1219,1,48
14,4493.379231,446,1,48
14,4341.52442,716,1,48
14,3615.785284,1212,1,48
14,4326.939969,523,1,48
14,3757.048298,458,1,48
14,4149.198097,689,1,48
14,3950.037125,1074,2,10
14,4224.279839,705,2,10
14,3519.779557,588,2,10
14,4480.414615,904,2,10
14,3856.253751,1243,2,10
14,4168.053251,498,2,10
14,3627.920573,1017,2,10
14,4243.78859,918,2,10
14,4272.799189,445,2,10
14,4062.236169,1329,2,10
14,3952.143618,906,2,10
14,4050.291376,867,2,10
14,4433.561964,1039,2,10
14,3992.201243,412,2,10
14,4257.53555,511,2,10
14,4483.835362,833,2,10
14,4469.187035,1007,2,10
14,3592.881214,868,2,10
14,4166.890278,442,2,10
14,3671.408068,1272,2,10
14,4336.957047,1231,2,10
14,3617.696691,1063,2,10
14,3550.972917,1388,2,10
14,4302.225625,606,2,10
14,3502.818342,785,2,10
14,4461.15168,1336,2,10
14,3504.243995,467,2,10
14,3912.059283,672,2,10
14,4114.98453,611,2,10
14,4267.321378,1370,2,10
14,4338.230149,1172,2,10
14,3823.362393,676,2,10
14,4473.183865,1279,2,10
14,3572.293907,709,2,10
14,3973.94492,519,2,10
14,4358.202995,1166,2,10
14,4017.937233,1090,2,10
14,3878.902329,1321,2,10
14,4367.88295,414,2,10
14,3569.005411,1374,2,10
14,4134.157286,968,2,10
14,3572.538579,1125,2,10
14,4264.423354,678,2,10
14,3891.77054,1411,3,7
14,3730.400754,1213,3,7
14,4187.784553,1499,3,7
14,3983.500687,1493,3,7
14,4384.548741,1226,3,7
14,4358.720519,627,3,7
14,3805.38987,669,3,7
14,3711.725374,1333,3,7
14,3737.86243,1233,3,7
14,4447.380329,1466,3,7
14,3840.474743,1234,3,7
14,3864.492386,721,3,7
14,3595.595789,1244,3,7
14,3661.196358,501,3,7
14,3609.790287,1130,3,7
14,3845.802843,885,3,7
14,3952.898813,1438,3,7
14,3671.746766,1020,3,7
14,3515.296666,844,3,7
14,4290.99988,514,3,7
14,4405.943101,696,3,7
14,3898.642016,444,3,7
14,3527.022793,1284,3,7
14,4332.530598,1034,3,7
14,4057.013224,739,3,7
14,4290.722116,735,3,7
14,3688.782154,1109,3,7
14,4305.809942,710,3,7
14,3746.692701,544,3,7
14,4318.477188,865,3,7
15,4003.301044,2663,1,47
15,3948.79142,2756,1,47
15,3609.027672,3512,1,47
15,3679.749193,4744,1,47
15,4057.897949,5047,1,47
15,4157.388827,4828,1,47
15,4237.249695,5452,1,47
15,3576.77171,4874,1,47
15,3601.589031,3162,1,47
15,4477.495812,2484,1,47
15,3535.825299,6163,1,47
15,3672.410835,5528,1,47
15,4107.403548,3354,1,47
15,4022.474427,3003,1,47
15,4279.899196,3901,1,47
15,4280.666243,6127,1,47
15,4359.569333,4237,1,47
15,4252.929052,3923,1,47
15,4428.686707,5601,1,47
15,3616.087553,4519,1,47
15,3877.597011,2066,1,47
15,3678.261065,2261,1,47
15,3938.545314,5576,1,47
15,3643.753493,5127,1,47
15,3528.325708,2068,1,47
15,4440.426748,3926,1,47
15,4406.017482,1989,1,47
15,3787.56589,6069,1,47
15,4288.89107,3032,1,47
15,3888.647479,2676,1,47
15,4440.741995,3326,1,47
15,3838.595195,2779,1,47
15,4245.457504,4507,1,47
15,4205.799288,5340,1,47
15,4222.859537,4154,1,47
15,3777.029932,2633,1,47
15,4336.583531,5690,1,47
15,3603.162415,1501,1,47
15,4351.083374,3551,2,50
15,3828.006482,4985,2,50
15,3597.673349,5677,2,50
15,3817.175342,4140,2,50
15,3794.290698,3290,2,50
15,3907.137264,3861,2,50
15,4134.899493,2739,2,50
15,3793.214797,5097,2,50
15,4335.004981,5875,2,50
15,3684.074716,5151,2,50
15,4493.966278,1818,2,50
15,4240.393089,5477,2,50
15,3912.482883,5189,2,50
15,3928.886143,1654,2,50
15,4060.318972,5847,2,50
15,3757.133632,3862,2,50
15,3740.943994,1626,2,50
15,4323.001838,3842,2,50
15,4381.886526,4932,2,50
15,4129.327278,1909,2,50
15,4194.075126,5997,2,50
15,3993.001243,2772,2,50
15,3890.4101,4087,2,50
15,4349.532151,4355,2,50
15,4160.545277,3197,2,50
15,3968.050942,5207,2,50
15,4039.113547,4117,2,50
15,3755.09276,4792,2,50
15,4210.418179,5048,2,50
15,3971.255674,4425,2,50
15,4101.158244,3574,2,50
15,4249.828617,6159,2,50
15,4469.275844,5251,2,50
15,3580.432172,3021,2,50
15,4382.044466,2646,2,50
15,3641.606049,2006,2,50
15,4419.486484,2599,2,50
15,4487.578935,2113,2,50
15,4385.978308,4939,2,50
15,3717.225779,2064,2,50
15,4245.116103,2517,2,50
15,3764.085228,4637,3,8
15,3541.141009,1843,3,8
15,4040.774524,2067,3,8
15,3870.837503,5882,3,8
15,4346.78283,1564,3,8
15,4133.541729,4661,3,8
15,3716.08131,5145,3,8
15,3960.289921,4264,3,8
15,3697.549295,2038,3,8
15,3990.559913,4529,3,8
15,3964.719247,1511,3,8
15,4054.079129,1852,3,8
15,3678.648512,5121,3,8
15,3965.003478,3307,3,8
15,3798.090256,3752,3,8
15,4202.692532,3413,3,8
15,4232.446193,2563,3,8
15,3772.6566,4780,3,8
15,4401.366747,1901,3,8
15,4302.481572,3046,3,8
15,3562.658046,3163,3,8
15,4225.129984,5950,3,8
15,4041.738374,6127,3,8
15,3715.567412,4207,3,8
15,3900.431576,3873,3,8
15,3590.994723,2572,3,8
15,4246.128847,4487,1,47
15,3990.344115,2060,1,47
15,4204.424026,2089,1,47
15,3547.694346,4840,1,47
15,3817.76648,4975,1,47
15,3848.579344,3116,1,47
15,3638.343501,2784,1,47
15,4052.942384,1552,1,47
15,4354.200446,2059,1,47
15,3628.974466,4827,1,47
15,4099.930116,2947,1,47
15,3582.320562,4558,1,47
15,4366.319874,5961,1,47
15,4026.356915,5342,1,47
15,3941.603435,2275,1,47
15,4156.592603,5124,1,47
15,4036.590572,5670,1,47
15,3619.712869,4934,1,47
15,4392.927441,2684,1,47
15,3753.402116,5878,1,47
15,4289.559903,2049,1,47
15,3528.678664,4487,1,47
15,3836.155974,1860,1,47
15,3813.711409,2868,1,47
15,3698.866572,3273,1,47
15,4364.312788,2686,1,47
15,4136.035435,2102,1,47
15,3966.187326,3940,2,50
15,3958.222846,2771,2,50
15,4005.228265,4926,2,50
15,3781.406586,5594,2,50
15,4303.137699,5525,2,50
15,4053.903262,5935,2,50
15,4423.878685,3762,2,50
15,4293.654796,1596,2,50
15,3859.735096,3770,2,50
15,4322.570262,5771,2,50
15,4423.124393,2767,2,50
15,3617.97452,5201,2,50
15,4450.180789,4395,2,50
15,4097.034858,4664,2,50
15,3670.142441,5250,2,50
15,3899.090894,2126,2,50
15,3539.914182,3728,2,50
15,3775.141607,2892,2,50
15,4056.693193,4358,2,50
15,3927.16105,3806,2,50
15,3703.456729,5416,2,50
15,3558.417032,5846,2,50
15,3956.217186,5562,2,50
15,3618.380624,3674,2,50
15,4342.526746,2103,2,50
15,4170.668278,4467,2,50
15,3678.372342,1811,2,50
15,3842.533772,2299,2,50
15,4163.140598,2942,2,50
15,3942.175796,1988,2,50
15,4022.681432,5387,3,8
15,4162.440361,4490,3,8
15,4097.642869,5159,3,8
15,3678.902138,2092,3,8
15,4144.133894,1548,3,8
15,4385.67628,5760,3,8
15,4268.033344,2035,3,8
15,4232.745589,1961,3,8
15,4496.280701,3350,3,8
15,3989.278019,4019,3,8
15,3572.266833,4828,3,8
15,3722.567279,4554,3,8
15,3513.460413,1584,3,8
15,3890.610093,6103,3,8
15,3924.604408,4454,3,8
15,3757.471668,3861,3,8
15,4294.486943,3101,3,8
15,3991.240704,2426,3,8
15,4042.693889,3268,3,8
15,3767.715837,4003,3,8
15,4372.680296,2381,3,8
15,3629.614197,5458,3,8
15,3788.283574,5225,3,8
15,3621.658926,2252,3,8
15,4079.162964,5901,3,8
15,3918.265353,2075,3,8
15,3732.578205,2108,3,8
15,4470.459005,3028,3,8
15,3732.205831,1567,3,8
15,4060.7681,3226,3,8
15,4237.911642,3337,3,8
15,4089.363557,2016,3,8
15,4233.412683,5528,3,8
15,3629.73427,4120,3,8
15,4374.721435,2924,3,8
15,4012.819517,4311,3,8
15,3562.910691,3445,3,8
15,4466.336127,2422,3,8
15,4481.598513,2754,3,8
15,4409.353212,1569,3,8
15,3702.816955,2114,3,8
15,3525.399139,4795,3,8
15,3616.791818,5943,3,8
15,4499.27808,5404,3,8
15,3608.660049,3515,3,8
15,4314.554977,4819,1,47
15,3748.581619,5367,1,47
15,4000.337608,4578,1,47
15,4307.508146,1670,1,47
15,4307.801333,3402,1,47
15,3677.35774,5184,1,47
15,3508.601166,4237,1,47
15,3729.542107,2136,1,47
15,3790.834694,3068,1,47
15,4091.565337,4009,1,47
15,4207.221549,5333,1,47
15,4367.390532,1897,1,47
15,4249.499544,4919,1,47
15,3820.309337,1653,1,47
15,3810.397193,2317,1,47
15,4020.150343,2510,1,47
15,4442.806147,5892,1,47
15,3684.617545,5891,1,47
15,4440.67414,4891,1,47
15,3987.298569,3554,1,47
15,4238.031193,4559,1,47
15,3586.786944,4520,1,47
15,4303.978576,6013,1,47
15,4285.175684,4655,1,47
15,4453.605064,4727,1,47
15,3742.895877,4420,1,47
15,3677.748219,4789,1,47
15,3646.383733,3766,1,47
15,3507.664073,4204,1,47
15,4252.47522,4934,1,47
15,4043.314908,5986,1,47
15,3848.397061,3626,1,47
15,4155.976179,4158,1,47
15,3776.152037,2453,1,47
15,4082.2662,5771,2,50
15,4437.948405,3810,2,50
15,4179.89175,4879,2,50
15,4201.212277,4276,2,50
15,4008.127726,2878,2,50
15,3962.155715,5762,2,50
15,3887.595493,4607,2,50
15,4232.414169,2624,2,50
15,4055.867715,5622,2,50
15,3589.187662,5584,2,50
15,4182.601254,2292,2,50
15,4092.944222,2415,2,50
15,3677.355969,2833,2,50
15,4376.32036,4136,2,50
15,3916.822929,5684,2,50
15,4471.423717,2031,2,50
15,3681.201545,2505,2,50
15,3855.482595,5727,2,50
15,4192.486264,3855,2,50
15,3639.027548,1539,2,50
15,3604.804347,2299,2,50
15,3556.43842,2241,2,50
15,4038.617034,5910,2,50
15,3766.487682,2878,2,50
15,3714.445929,3503,2,50
15,4144.976262,5320,2,50
15,3785.703744,4156,2,50
15,3523.415263,2375,2,50
15,4409.709913,2234,2,50
15,4379.167365,4031,2,50
15,4142.745319,4249,2,50
15,3795.567519,3783,2,50
15,4406.436849,3979,2,50
15,3831.643218,2446,2,50
15,4405.204782,5609,2,50
15,3731.03062,5231,2,50
15,3860.688106,2121,2,50
15,4000.677228,4223,2,50
15,3785.952751,1684,2,50
15,4091.688295,5967,2,50
15,3664.209746,3851,2,50
15,3628.440575,2248,2,50
15,3848.851794,5894,2,50
15,3569.10597,4228,2,50
15,4382.400885,3202,2,50
15,3938.590234,3195,3,8
15,4124.326295,4404,3,8
15,4223.745329,6191,3,8
15,3527.058455,2304,3,8
15,3575.674472,5161,3,8
15,4148.974294,3402,3,8
15,4492.681751,5794,3,8
15,3815.660944,2083,3,8
15,3769.364902,5153,3,8
15,3598.973368,5629,3,8
15,4295.686771,1555,3,8
15,4442.30983,2006,3,8
15,3722.866846,5299,3,8
15,4379.718233,4003,3,8
15,3974.081047,5767,3,8
15,4181.745923,4492,3,8
15,4268.972564,2905,3,8
15,3514.34335,4730,3,8
15,4304.256246,2457,3,8
15,3655.778592,5632,3,8
15,3643.557563,2098,3,8
15,4228.342458,3355,3,8
15,4036.443941,2948,3,8
15,4478.571348,5009,3,8
15,4454.289509,4121,3,8
15,4082.796978,5424,3,8
15,3743.569662,4691,3,8
15,3562.157567,5149,3,8
15,4221.018647,4746,3,8
15,3913.230549,2227,3,8
15,4131.442402,4840,3,8
15,4114.138529,1690,3,8
15,3945.795209,4508,3,8
15,4362.88488,1773,3,8
15,4324.657111,2883,3,8
15,3768.10621,3593,3,8
15,4201.332068,4134,3,8
15,3663.723194,3693,3,8
15,3906.878452,2205,3,8
15,4441.308606,4272,3,8
15,4453.554385,1611,3,8
15,3883.374175,5360,3,8
15,4299.150866,5549,1,47
15,4354.103451,5329,1,47
15,4273.370914,5813,1,47
15,3926.535569,3164,1,47
15,3830.482496,5716,1,47
15,4422.357778,6011,1,47
15,4062.676488,5364,1,47
15,3525.060251,2839,1,47
15,3800.890617,3167,1,47
15,4006.14084,4557,1,47
15,4237.304729,4158,1,47
15,4490.791701,3607,1,47
15,4107.635354,1985,1,47
15,3733.798892,1730,1,47
15,4080.669806,2788,1,47
15,3750.676056,6103,1,47
15,4393.549995,6160,1,47
15,4274.21528,2321,1,47
15,3514.872459,3784,1,47
15,4298.784332,5686,1,47
15,4127.371346,3885,1,47
15,4113.791459,5738,1,47
15,4403.621323,3836,1,47
15,3791.406211,4510,1,47
15,3730.785564,5641,1,47
15,4033.651097,3143,1,47
15,3818.445774,3053,1,47
15,4019.166584,4775,1,47
15,4057.605124,1960,1,47
15,4318.184991,5772,1,47
15,3654.241212,1727,1,47
15,3898.142324,2179,1,47
15,4162.660725,6007,1,47
15,4320.49071,4762,1,47
15,3795.716943,3922,1,47
15,3943.89202,5827,2,50
15,3952.629308,4372,2,50
15,3512.810806,2740,2,50
15,4279.538983,5326,2,50
15,3790.802944,3500,2,50
15,3532.55343,1548,2,50
15,3931.923756,3555,2,50
15,4138.826836,2804,2,50
15,3769.499727,4036,2,50
15,3589.740481,4545,2,50
15,3939.225416,4035,2,50
15,4002.056607,6056,2,50
15,4080.383565,3398,2,50
15,3763.849671,4057,2,50
15,4394.301542,4354,2,50
15,4063.848574,2042,2,50
15,4196.800509,2011,2,50
15,4346.469863,4220,2,50
15,3669.092606,3170,2,50
15,4127.753212,5882,2,50
15,4180.055342,2988,2,50
15,4135.746731,3539,2,50
15,3868.188161,3875,2,50
15,4498.037647,6126,2,50
15,3512.593759,5069,2,50
15,4219.040261,3852,2,50
15,4154.932251,4426,2,50
15,3874.789277,5263,2,50
15,4498.770817,3213,2,50
15,4086.119629,1928,2,50
15,3828.020901,4157,2,50
15,4256.403949,3381,2,50
15,4252.056281,4345,2,50
15,3665.437563,3537,2,50
15,4191.026116,2432,3,8
15,3527.56015,2645,3,8
15,3646.037279,2244,3,8
15,3507.140406,1912,3,8
15,3878.953999,3689,3,8
15,4236.712941,5985,3,8
15,3577.428273,5303,3,8
15,4063.54116,4988,3,8
15,3825.270794,3720,3,8
15,3844.241072,2043,3,8
15,4361.840983,3193,3,8
15,3606.536223,5141,3,8
15,4128.214058,3880,3,8
15,4352.865299,4746,3,8
15,3504.329837,5304,3,8
15,4301.285087,4915,3,8
15,3644.796397,1745,3,8
15,3704.361577,4559,3,8
15,4120.666103,2230,3,8
15,4300.044246,3093,3,8
15,3849.421473,1920,3,8
15,4298.777106,2300,3,8
15,3801.186599,2730,3,8
15,4492.130359,3916,3,8
15,4398.405963,1936,3,8
15,3734.820799,3342,3,8
16,4609.939073,126,1,5
16,4617.85339,98,1,5
16,4598.579131,177,1,5
16,4649.886308,265,1,5
16,4612.271471,9,1,5
16,4598.915916,366,1,5
16,4567.060833,380,1,5
16,4643.958688,283,1,5
16,4647.05702,56,1,5
16,4549.734236,63,1,5
16,4501.456051,280,1,5
16,4515.831801,254,1,5
16,4557.8529,346,1,5
16,4593.696319,296,1,5
16,4608.119459,90,1,5
16,4599.896641,184,1,5
16,4636.711693,122,1,5
16,4517.764169,299,1,5
16,4561.006205,396,1,5
16,4502.91196,199,1,5
16,4571.992487,9,1,5
16,4525.738186,107,1,5
16,4614.547389,273,1,5
16,4543.226078,28,1,5
16,4648.043298,254,1,5
16,4553.116288,15,1,5
16,4644.896418,241,1,5
16,4566.55607,301,1,5
16,4515.65968,383,1,5
16,4605.747504,215,1,5
16,4530.803806,256,1,5
16,4589.800908,377,1,5
16,4562.095261,382,1,5
16,4514.490046,23,1,5
16,4518.759781,319,1,5
16,4603.599036,385,1,5
16,4564.829836,14,1,5
16,4627.989066,157,2,3
16,4607.634163,278,2,3
16,4601.773434,63,2,3
16,4626.083723,109,2,3
16,4562.794621,302,2,3
16,4525.932819,319,2,3
16,4553.427206,370,2,3
16,4606.011485,294,2,3
16,4546.528067,174,2,3
16,4546.940749,57,2,3
16,4549.502923,295,2,3
16,4530.768786,153,2,3
16,4554.870891,208,2,3
16,4557.216327,222,2,3
16,4563.115977,94,2,3
16,4596.31403,28,2,3
16,4507.545459,129,2,3
16,4592.697545,15,2,3
16,4503.878507,352,2,3
16,4608.714587,181,2,3
16,4539.431458,62,2,3
16,4532.113092,317,2,3
16,4538.872531,244,2,3
16,4508.933835,234,2,3
16,4607.719934,90,2,3
16,4523.259687,135,2,3
16,4554.578411,199,2,3
16,4567.090122,40,2,3
16,4540.517631,184,2,3
16,4562.76477,339,2,3
16,4597.034958,334,2,3
16,4591.452175,153,2,3
16,4514.241639,332,2,3
16,4633.333698,367,2,3
16,4517.414844,317,2,3
16,4539.782403,350,2,3
16,4557.295244,292,3,54
16,4625.29509,102,3,54
16,4561.340648,175,3,54
16,4538.162741,249,3,54
16,4580.31234,400,3,54
16,4595.382661,268,3,54
16,4560.537321,323,3,54
16,4617.9106,301,3,54
16,4574.140045,389,3,54
16,4512.459289,100,3,54
16,4640.821329,318,3,54
16,4501.19104,389,3,54
16,4573.487625,37,3,54
16,4513.944961,109,3,54
16,4531.729543,319,3,54
16,4523.248223,269,3,54
16,4639.535374,261,3,54
16,4564.588196,128,3,54
16,4633.42432,63,3,54
16,4554.27545,126,3,54
16,4507.499009,153,3,54
16,4646.736114,248,3,54
16,4621.883077,234,3,54
16,4605.353063,89,3,54
16,4586.209728,185,3,54
16,4564.596719,286,3,54
16,4562.590225,189,3,54
16,4585.379201,274,3,54
16,4559.601574,134,3,54
16,4564.146388,189,3,54
16,4642.099544,382,3,54
16,4553.176743,160,3,54
16,4555.813755,221,3,54
16,4528.846989,112,3,54
16,4504.135359,184,3,54
16,4544.880549,273,3,54
16,4639.055341,140,3,54
16,4507.448379,128,3,54
16,4513.484328,160,3,54
16,4630.134785,279,3,54
16,4575.408776,143,3,54
16,4552.656929,386,3,54
16,4628.183514,199,1,5
16,4649.546058,26,1,5
16,4543.579621,72,1,5
16,4543.700236,261,1,5
16,4577.371879,277,1,5
16,4607.388759,382,1,5
16,4625.354371,320,1,5
16,4506.200212,222,1,5
16,4575.269453,3,1,5
16,4547.726148,112,1,5
16,4633.715345,313,1,5
16,4599.693685,255,1,5
16,4523.421982,274,1,5
16,4612.625773,389,1,5
16,4647.257902,80,1,5
16,4598.827249,115,1,5
16,4541.379836,19,1,5
16,4517.88865,192,1,5
16,4513.596905,311,1,5
16,4575.077656,83,1,5
16,4521.415936,29,1,5
16,4596.266858,218,1,5
16,4611.015261,207,1,5
16,4595.192885,293,1,5
16,4597.214504,144,1,5
16,4594.643352,342,1,5
16,4521.329252,314,1,5
16,4629.254902,368,1,5
16,4547.008232,75,1,5
16,4615.731231,387,1,5
16,4547.120153,239,1,5
16,4580.551353,16,1,5
16,4558.87859,380,1,5
16,4626.436787,183,1,5
16,4502.882392,204,1,5
16,4545.635084,164,1,5
16,4646.985009,248,1,5
16,4571.831012,262,1,5
16,4640.682587,121,1,5
16,4592.536468,333,1,5
16,4586.482754,63,1,5
16,4635.145614,260,1,5
16,4614.505528,381,1,5
16,4599.549429,217,1,5
16,4584.971835,109,1,5
16,4567.001025,372,2,3
16,4521.591305,262,2,3
16,4577.945321,246,2,3
16,4516.271358,179,2,3
16,4642.732397,16,2,3
16,4586.199641,384,2,3
16,4634.758782,263,2,3
16,4571.174694,165,2,3
16,4638.027417,270,2,3
16,4527.050925,222,2,3
16,4622.832333,7,2,3
16,4621.214876,46,2,3
16,4607.10382,216,2,3
16,4523.530112,245,2,3
16,4634.940759,360,2,3
16,4585.499977,102,2,3
16,4577.499361,321,2,3
16,4586.088921,160,2,3
16,4613.596184,331,2,3
16,4511.775568,381,2,3
16,4648.736253,332,2,3
16,4604.019335,101,2,3
16,4614.850898,29,2,3
16,4599.408844,31,2,3
16,4625.935102,2,2,3
16,4507.771946,345,2,3
16,4575.637721,347,2,3
16,4590.885154,333,2,3
16,4590.528342,305,2,3
16,4509.068907,361,2,3
16,4589.802274,308,2,3
16,4527.299138,209,2,3
16,4577.71849,26,2,3
16,4556.627153,176,3,54
16,4510.111859,184,3,54
16,4619.312294,4,3,54
16,4592.862963,208,3,54
16,4538.497821,40,3,54
16,4536.056588,106,3,54
16,4560.926478,255,3,54
16,4501.081519,36,3,54
16,4597.993978,155,3,54
16,4638.762387,279,3,54
16,4519.594544,326,3,54
16,4611.440294,85,3,54
16,4541.082579,101,3,54
16,4581.853156,396,3,54
16,4525.032568,350,3,54
16,4556.320726,167,3,54
16,4626.250019,353,3,54
16,4620.675724,297,3,54
16,4539.849357,22,3,54
16,4501.454675,371,3,54
16,4566.944976,70,3,54
16,4559.019537,380,3,54
16,4545.409207,288,3,54
16,4540.104689,63,3,54
16,4639.387215,221,3,54
16,4622.982061,388,3,54
16,4564.338235,346,3,54
16,4560.011374,378,3,54
16,4530.435682,267,3,54
16,4544.025427,111,3,54
16,4562.23011,222,3,54
16,4614.873481,91,3,54
16,4576.638415,38,3,54
16,4595.099579,161,3,54
16,4567.026059,313,3,54
16,4628.617423,85,3,54
16,4545.242001,400,3,54
16,4583.135661,365,3,54
16,4527.857742,139,3,54
16,4572.681737,69,3,54
16,4534.24713,213,3,54
16,4627.214904,95,3,54
16,4646.747231,320,1,5
16,4554.611463,342,1,5
16,4589.34274,300,1,5
16,4568.073817,363,1,5
16,4605.580031,119,1,5
16,4529.639785,78,1,5
16,4632.442412,227,1,5
16,4547.651898,274,1,5
16,4532.182162,369,1,5
16,4604.025513,165,1,5
16,4557.886154,129,1,5
16,4527.260125,12,1,5
16,4627.949435,58,1,5
16,4616.54954,390,1,5
16,4554.791683,7,1,5
16,4633.22792,102,1,5
16,4537.860474,19,1,5
16,4632.082259,204,1,5
16,4585.474457,275,1,5
16,4638.913746,306,1,5
16,4635.555349,189,1,5
16,4533.99839,261,1,5
16,4510.989949,107,1,5
16,4503.17859,138,1,5
16,4648.30805,61,1,5
16,4548.282217,114,1,5
16,4621.419,235,2,3
16,4514.442733,164,2,3
16,4607.784967,119,2,3
16,4588.446152,17,2,3
16,4523.207611,55,2,3
16,4641.489078,8,2,3
16,4551.34493,343,2,3
16,4515.573912,323,2,3
16,4559.187762,156,2,3
16,4609.580133,284,2,3
16,4501.955534,276,2,3
16,4620.647528,200,2,3
16,4641.105992,26,2,3
16,4638.003458,172,2,3
16,4607.416685,343,2,3
16,4633.782853,119,2,3
16,4531.230748,230,2,3
16,4517.469563,252,2,3
16,4599.380498,393,2,3
16,4569.634321,352,2,3
16,4544.250984,239,2,3
16,4588.253524,214,2,3
16,4634.377065,166,2,3
16,4536.677825,394,2,3
16,4563.193445,144,2,3
16,4562.019101,79,2,3
16,4533.406494,369,2,3
16,4512.018508,275,2,3
16,4535.80179,148,2,3
16,4640.927615,146,2,3
16,4504.637222,281,2,3
16,4621.620286,154,2,3
16,4612.929072,363,2,3
16,4514.025721,145,2,3
16,4638.453247,0,2,3
16,4516.747381,123,2,3
16,4513.475861,252,3,54
16,4533.166129,19,3,54
16,4621.734679,63,3,54
16,4536.363973,310,3,54
16,4554.145848,254,3,54
16,4617.666082,295,3,54
16,4513.934304,46,3,54
16,4635.096262,226,3,54
16,4515.360619,177,3,54
16,4634.397589,238,3,54
16,4584.6272,149,3,54
16,4641.12504,107,3,54
16,4510.733034,146,3,54
16,4632.200002,298,3,54
16,4514.776936,399,3,54
16,4505.575215,145,3,54
16,4534.93116,177,3,54
16,4632.6221,44,3,54
16,4627.892478,125,3,54
16,4556.692086,320,3,54
16,4547.694324,28,3,54
16,4634.489758,364,3,54
16,4611.505333,55,3,54
16,4537.649484,141,3,54
16,4560.110052,276,3,54
16,4506.778852,155,3,54
16,4586.885132,53,3,54
16,4635.367969,135,3,54
16,4591.942511,149,3,54
16,4542.376103,4,3,54
16,4534.753705,5,3,54
16,4635.029434,312,3,54
16,4608.360784,222,3,54
16,4573.432314,117,3,54
16,4564.84862,121,3,54
16,4562.916638,127,3,54
16,4553.750484,84,3,54
16,4569.97671,168,3,54
16,4554.064248,81,1,5
16,4604.364399,199,1,5
16,4615.126841,350,1,5
16,4626.553903,51,1,5
16,4635.38782,257,1,5
16,4620.50832,56,1,5
16,4616.753366,52,1,5
16,4545.88881,153,1,5
16,4529.523103,337,1,5
16,4559.414472,26,1,5
16,4555.440832,281,1,5
16,4547.59132,176,1,5
16,4529.400717,371,1,5
16,4508.402283,186,1,5
16,4644.29824,146,1,5
16,4584.693918,118,1,5
16,4641.276047,71,1,5
16,4542.335631,311,1,5
16,4566.738555,192,1,5
16,4613.73758,250,1,5
16,4563.059972,25,1,5
16,4569.266321,43,1,5
16,4560.353314,108,1,5
16,4577.793747,217,1,5
16,4613.80781,48,1,5
16,4543.39093,281,1,5
16,4622.25815,101,1,5
16,4589.512946,364,1,5
16,4563.940575,348,1,5
16,4598.058308,111,1,5
16,4545.81194,298,1,5
16,4569.341507,276,1,5
16,4572.482213,201,1,5
16,4565.716781,316,1,5
16,4579.639527,310,1,5
16,4638.931637,115,1,5
16,4531.654284,84,1,5
16,4515.249749,275,1,5
16,4527.783457,281,1,5
16,4625.97691,341,1,5
16,4546.039258,396,1,5
16,4641.071181,194,2,3
16,4530.515015,101,2,3
16,4521.712236,368,2,3
16,4528.139746,259,2,3
16,4572.886531,14,2,3
16,4532.366807,88,2,3
16,4552.879107,224,2,3
16,4619.13741,59,2,3
16,4511.835413,387,2,3
16,4642.076968,280,2,3
16,4596.952969,128,2,3
16,4582.005608,144,2,3
16,4623.887136,239,2,3
16,4539.482886,139,2,3
16,4536.665494,234,2,3
16,4552.985938,181,2,3
16,4646.658533,274,2,3
16,4563.846728,78,2,3
16,4529.800131,69,2,3
16,4548.380611,301,2,3
16,4646.645876,245,2,3
16,4606.171468,11,2,3
16,4591.739462,97,2,3
16,4506.493307,102,2,3
16,4616.647662,159,2,3
16,4588.222868,63,2,3
16,4548.514968,231,2,3
16,4634.15366,50,2,3
16,4580.443917,111,3,54
16,4520.642122,290,3,54
16,4518.797132,200,3,54
16,4567.341192,25,3,54
16,4578.64217,258,3,54
16,4585.240215,379,3,54
16,4636.91318,286,3,54
16,4517.820087,236,3,54
16,4622.246736,181,3,54
16,4514.639892,219,3,54
16,4585.911544,350,3,54
16,4502.152251,7,3,54
16,4605.76881,139,3,54
16,4562.980155,130,3,54
16,4603.02564,127,3,54
16,4631.048116,72,3,54
16,4509.225016,95,3,54
16,4604.150357,224,3,54
16,4565.911974,245,3,54
16,4501.397038,154,3,54
16,4599.323957,109,3,54
16,4554.52316,194,3,54
16,4503.447457,262,3,54
16,4645.786453,267,3,54
16,4507.000183,396,3,54
